"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.time","Input.image_url","Input.image_url2","Answer.author","Answer.bitly","Answer.quote","Answer.title","Approve","Reject"
"22T3L0FBJ9ITWMPDLTMEGRPR3CGZNV","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2RQW2GTP9RACD87GVL0Y3OF75SHUPE","A2SD7GN80U31GW","Approved","Sun Mar 02 02:51:11 GMT 2014","Sun Mar 02 02:52:02 GMT 2014","Mon Mar 03 18:52:02 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","51","100% (161/161)","100% (161/161)","100% (1/1)","7:28","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Henning Mankell","http://bit.ly/1eE3l0f","When the ambulance had vanished down the road, Wallander and Peters went outside. Norén was wiping his face with a handkerchief. The dawn was approaching. Wallander looked at his wristwatch. It was 7:28 a.m. “It's a slaughterhouse in ...","Faceless Killers"
"2522JE1M7PKPUO2Q03QAN04L0N6XQK","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2XIQ7Q67051V5FYLVHKQN1XMLRRXDR","A2SD7GN80U31GW","Approved","Sun Mar 02 00:30:21 GMT 2014","Sun Mar 02 00:31:22 GMT 2014","Mon Mar 03 16:31:22 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","61","100% (161/161)","100% (161/161)","100% (1/1)","7:29","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Peter Baker","http://bit.ly/NHBhOT","... tothe Willow Lodge, wherethe CampDavid communications center faxed themat 7:09 a.m.Colonel Richard J. Tubbof the air force, the White House physician, then performed the procedure, finishing at 7:29 a.m. without finding any polyps.","Days of Fire: Bush and Cheney in the White House"
"27A1CSTMOFXWYVFC6G5YONXJGCIPSD","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","22KCXKNQY2RH4NHXTA53SR0KZSDQ1B","AMEMFG7OIAS61","Approved","Sun Mar 02 07:59:16 GMT 2014","Sun Mar 02 08:00:04 GMT 2014","Tue Mar 04 00:00:04 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","48","100% (247/247)","100% (247/247)","100% (50/50)","7:30","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Kenneth H. Cooper","http://bit.ly/1bWUeZb","Exercise, Diet , And Emotional Balance Kenneth H. Cooper. 7:30 am-6 pm, Sat. 8 am-noon Services: ED, MR, PT, WR, ... VIRGINIA Ctr. for Sports Medicine, 2455 Army-Navy Dr., Arlington, VA 22206,(703) 553-2460, hours: 7:30 am-7:30 pm ...","Aerobics Program For Total Well-Being: Exercise, Diet , And Emotional Balance"
"297W1INMHGYVPMEH4QXBQMFFPOF6J8","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2PB51Y7QEOZKJT3V67KMZFXRI28DGU","A33UJ3SXS0H7SH","Approved","Sun Mar 02 08:03:47 GMT 2014","Sun Mar 02 08:04:37 GMT 2014","Tue Mar 04 00:04:37 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","50","100% (220/220)","100% (220/220)","100% (46/46)","7:31","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Richard Helms, ‎William Hood","http://bit.ly/1g27W8U","Major Heyser reached the Isle of Pines at 7:31 a.m. EST, a few seconds off schedule. Twelve minutes later, he switched off the cameras and headed for McCoy Air Base in Orlando, Florida. It was, as he put it, a “milk run.” Given the developing ...","A Look Over My Shoulder: A Life in the Central Intelligence Agency"
"2Y9RLFQ0ONN0CKCEB30ERRB77DCSJG","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2CI45UUKQOYL8L7VH7ZOR010C1QWEU","A2SD7GN80U31GW","Approved","Sun Mar 02 02:43:18 GMT 2014","Sun Mar 02 02:45:35 GMT 2014","Mon Mar 03 18:45:35 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","137","100% (161/161)","100% (161/161)","100% (1/1)","7:32","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Frank Turner Hollon","http://bit.ly/1eNR58L","Andrews, Suzanne's doctor, for medical records.” “\'\~'as blood drawn from the defendant the morning he was arrested?” “Yes. We got a court order and blood was drawn at the hospital at 7:32 A.M., approximately two and a half hours after the ...","The Point of Fracture"
"2OIG5R98D8J8GHIQM7KN9CG3N21EUX","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2ERMAZHHRRLKB3ZHHAIHCKHOENBDMR","A2SD7GN80U31GW","Approved","Sun Mar 02 02:32:32 GMT 2014","Sun Mar 02 02:33:19 GMT 2014","Mon Mar 03 18:33:19 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","47","100% (161/161)","100% (161/161)","100% (1/1)","7:34","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Phil Callaway","http://bit.ly/1fS6Ekv","We have food.” It's not a bad point. “I don't wanna get up.” “Suit yourself.” “I want breakfast. In bed.“ “Ha.” She rolled over and was sound asleep within moments. 7:34 a.m. I abandoned my Miiid I.eak project to avoid 26 To Be Perfectly Honest.","To Be Perfectly Honest: One Man's Year of Almost Living ..."
"2DDOX7H57DZPAIPY8V4HOM25MY00AM","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2X1U8P9Y38T1H0TXM9PIX0JTFPHHYT","A2SD7GN80U31GW","Approved","Sun Mar 02 01:37:45 GMT 2014","Sun Mar 02 01:38:58 GMT 2014","Mon Mar 03 17:38:58 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","73","100% (161/161)","100% (161/161)","100% (1/1)","7:35","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Tim O'Brien","http://bit.ly/NHIIpn","Mrs. Kooshof rose at 7:35 A.M. (Foggy-minded I may have become, yet to the end I remained a cut or two above the average inexact historian. I could be trusted with detail.) It was 7:35 on the dot. She sat down to breakfast in her midnight-blue ...","Tomcat in Love"
"235CWYB49F9XDVSRVGAOYST5IVWPT2","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2E3LYHVI44OXNNWO2SEEASBAUE73X4","A2SD7GN80U31GW","Approved","Sun Mar 02 03:12:28 GMT 2014","Sun Mar 02 03:13:26 GMT 2014","Mon Mar 03 19:13:26 PST 2014","Sun Mar 02 07:32:10 PST 2014","","","58","100% (161/161)","100% (161/161)","100% (1/1)","7:36","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Michele Jaffe","http://bit.ly/1fSaQAI","At 7:36 A.M. Imogen was pretty sure she knew Loverboy's identity, but she could not get it confirmed for seven hours. Unable to sleep at three A.M., she had started doing one of Martina Kidd's book of crossword puzzles. By six she had finished ...","Loverboy: A Novel"
"27L9Z0B6UTOBE7PPM8MRVGPWTMLZOA","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","2DGU3K4F0OHTGUCYCCBODL92MOG10P","AMEMFG7OIAS61","Approved","Sun Mar 02 08:00:59 GMT 2014","Sun Mar 02 08:01:31 GMT 2014","Tue Mar 04 00:01:31 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","32","100% (247/247)","100% (247/247)","100% (50/50)","7:38","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Arianne Cohen","http://bit.ly/1eOMFOY","And my fella is here. Mmmmmm. 12:15 am: Really lovely night with Luke. He was generally touchyfeely, and said all the right things, like, 'I'm not going anywhere.' Nice. FRIDAY 7:38 am: Luke is so sexy with his smooth skin and ample cock.","The Sex Diaries"
"2X6OGQSCM6IFV538C9LUB0OQLARHHF","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:03 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:03 GMT 2014","","","27P2Q45UUKQTJJYCQGESJOG06AACUS","A33UJ3SXS0H7SH","Approved","Sun Mar 02 07:59:22 GMT 2014","Sun Mar 02 08:00:08 GMT 2014","Tue Mar 04 00:00:08 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","46","100% (220/220)","100% (220/220)","100% (46/46)","7:39","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Lynn H. Nicholas","http://bit.ly/NiyKee","Rorimer heard of all this at 7:39 a.m. on September 16. A lieutenant does not normally remove the Supreme Commander's furniture, but despite this discrepancy in rank the items taken from Versailles were on their way back within twenty-four ...","The Rape of Europa: The Fate of Europe's Treasures in the Third Reich and the Second World War"
"2DKDIPDOBDDUTSUQE94DJXMB4GL0BH","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","21KQV66RLPHNE6SPQPMKT62NO066EE","AMEMFG7OIAS61","Approved","Sun Mar 02 08:07:46 GMT 2014","Sun Mar 02 08:13:49 GMT 2014","Tue Mar 04 00:13:49 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","363","100% (247/247)","100% (247/247)","100% (50/50)","7:40","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Princeton Review","http://bit.ly/1fSxhpk","A The train that departs at 7:40 a.M. B The train that departs at 9:00 a.M. C The train that departs at 10:15 a.M. D The train that departs at 12:00 noon 56. In isosceles triangle ABC, the measure of the vertex angle is more than twice the measure ...","Roadmap to the California High School Exit Exam: Mathematics"
"214T6YTWX4H82505YS09RI6IKHT2XC","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2JQ8TNKIMZSRQNQBMHFMBPGVKCBYBT","A2SD7GN80U31GW","Approved","Sun Mar 02 01:16:17 GMT 2014","Sun Mar 02 01:17:09 GMT 2014","Mon Mar 03 17:17:09 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","52","100% (161/161)","100% (161/161)","100% (1/1)","7:41","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Sari Horwitz, ‎Michael Ruane","http://bit.ly/1bWeo5B","At 7:41 A.M. on October 3, 2002, the Washington morning commuter rush was reaching its height. The major highways that connect to the city like spokes to a hub, and the sixty-four-mile Beltway that rings the capital, were swollen with some of ...","Sniper: The Hunt for the Killers Who Terrorized the Nation"
"2162L92HECWFR0ESIR3FBCP5LN6HI8","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","25CI62NJQ21CN2K3KWXBVLCVJLXVNI","A33UJ3SXS0H7SH","Approved","Sun Mar 02 07:58:43 GMT 2014","Sun Mar 02 07:59:21 GMT 2014","Mon Mar 03 23:59:21 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","38","100% (220/220)","100% (220/220)","100% (46/46)","7:42","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Vincent V. Loomis, ‎Jeffrey L. Ethell Vincent V. Loomis, ‎Jeffrey L. Ethell Vincent V. Loomis, ‎Jeffrey L. Ethell","http://bit.ly/1ogfIR1","It had been almost two hours since Earhart's last transmission. She was an hour overdue. What was she doing? Where was she? Like an explosion, Amelia's voice burst loud and clear over the speakers at 7:42 A.M. at Howland. She had been ...","Amelia Earhart, the final story"
"2ZRNZW6HEZ6TZ71Q18Z6KGUM3RHZPR","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2JKKMT6YTWX926SWJQVDK9GIBRF0V3","A2SD7GN80U31GW","Approved","Sun Mar 02 03:13:26 GMT 2014","Sun Mar 02 03:14:18 GMT 2014","Mon Mar 03 19:14:18 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","52","100% (161/161)","100% (161/161)","100% (1/1)","7:44","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Colum McCann","http://bit.ly/1hvI0Xc","... and socks in a plastic bag, a religious medal, a pair of dark sneakers with the soles worn through, his driver's license, a ticket for parking illegally on John Street at 7:44 a.m. on Wednesday, August 7, a packet of rolling tobacco, some papers, ...","Let the Great World Spin: A Novel"
"2YGW2GTP9RACD87GVL0Y3OF7193PUT","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2PVQ0JG5TYMSXZ95YO693SSH2B5GKA","A37DR4QS4A5W5W","Approved","Sun Mar 02 08:10:30 GMT 2014","Sun Mar 02 08:12:28 GMT 2014","Tue Mar 04 00:12:28 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","118","100% (168/168)","100% (168/168)","0% (0/0)","7:45","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Brian Dzyak","http://bit.ly/1mV5xT7","7:45 A.M.-ROLL CAMERA Any lighting or camera setup problems should have been worked out prior to First Team coming to set. but watch the take carefully in case changes are made that require some additional tweaking of flags or other ...","What I Really Want to Do on Set in Hollywood: A Guide to ..."
"2XO7D1X3V0FPLFZEWY51X7PKLZ2KDD","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","28TTHV8ER9YDEQVCGEJMGKFHXCS3QH","AMEMFG7OIAS61","Approved","Sun Mar 02 08:07:36 GMT 2014","Sun Mar 02 08:12:12 GMT 2014","Tue Mar 04 00:12:12 PST 2014","Sun Mar 02 07:32:11 PST 2014","","","276","100% (247/247)","100% (247/247)","100% (50/50)","7:46","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","amille DeAngelis","http://bit.ly/OPcqcY","... her finger in a menacing fashion. “You'll do no such thing,” she hisses. “I'll take care of it.” As Megan jerks the doors open and runs up the stairs, Gray falls onto the couch and tries to steady his breathing. 7:46 A.M. The Master Bedroom ...","Mary Modern: A Novel"
"2Y7CGJ2D21O8H88BUYGP3I2KZ46C60","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","23YS8SV7WGKHXYWFXR13EMHAUZW0Q5","A2SD7GN80U31GW","Approved","Sun Mar 02 00:41:02 GMT 2014","Sun Mar 02 00:42:44 GMT 2014","Mon Mar 03 16:42:44 PST 2014","Sun Mar 02 07:32:12 PST 2014","","","102","100% (161/161)","100% (161/161)","100% (1/1)","7:50","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Colin Dexter","http://bit.ly/1hvlUEe","Morse, who had stopped ostensibly to survey the ranks of fruit machines in the Novelty Emporium, looked down at his wrist-watch: 7:50 A.M . The ground floor was still deserted, and as yet no delicious smell of fried bacon betrayed the opening ...","The Way Through the Woods"
"28G0LWSBRI8NFEDSOOZJSSTLCT21DR","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2N5P8PJWKUDIT0X5X5U9A0B6Z3S8JN","A37DR4QS4A5W5W","Approved","Sun Mar 02 07:57:28 GMT 2014","Sun Mar 02 07:59:44 GMT 2014","Mon Mar 03 23:59:44 PST 2014","Sun Mar 02 07:32:12 PST 2014","","","136","100% (168/168)","100% (168/168)","0% (0/0)","7:51","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Claire Calman","http://bit.ly/NiyH1M","Maybe Nat's sorry for being so foul last night, maybe he's been transformed butterfly-like into a wonderful adult human being? Maybe Rosie's got up to get herself a glass of milk. I turn to look at the clock – 7:51 a.m. I close my eyes again and ...","Lessons For A Sunday Father"
"2GOKW4ZMAZHMCUW9KFFNYVRH2AY9IA","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2CYDG67D1X30LIVU63B2UE1MCYHHAM","A2SD7GN80U31GW","Approved","Sun Mar 02 03:43:23 GMT 2014","Sun Mar 02 03:44:53 GMT 2014","Mon Mar 03 19:44:53 PST 2014","Sun Mar 02 07:32:12 PST 2014","","","90","100% (161/161)","100% (161/161)","100% (1/1)","7:53","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Winifred Conkling","http://bit.ly/1cuBRFM","Together they learned that at 7:53 A.M. Hawaii time, Japanese airplanes had bombed the United States naval station at Pearl Harbor. No one knew how many Americans were dead or how many ships had been destroyed. When the report ...","Sylvia & Aki"
"2TYW40SPW1IS7KRSKJA3YAB6C531EK","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","25CCJ011K2794AKEKBX1JN46Z67AC1","A2SD7GN80U31GW","Approved","Sun Mar 02 00:27:05 GMT 2014","Sun Mar 02 00:28:24 GMT 2014","Mon Mar 03 16:28:24 PST 2014","Sun Mar 02 07:32:12 PST 2014","","","79","100% (161/161)","100% (161/161)","100% (1/1)","7:54","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Tao Lin","http://bit.ly/1lrPjmc","He walked in a distended circle, like a comet's orbit, on the wide sidewalk outside FedEx, which at 7:54 a.m.was lockedand dark,listening to musicthrough earphones, until an employee, seeming to slightly feign, Paul felt, being rushed, ...","Taipei"
"2JME6AUBXHWX2AQF3OMBAWDRMNN2YI","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2A4OK2JE1M7U5NKFLBXOAAC09URVOK","A2SD7GN80U31GW","Approved","Sun Mar 02 00:36:58 GMT 2014","Sun Mar 02 00:37:58 GMT 2014","Mon Mar 03 16:37:58 PST 2014","Sun Mar 02 07:32:12 PST 2014","","","60","100% (161/161)","100% (161/161)","100% (1/1)","7:55","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","William Maxwell","http://bit.ly/1jJf6TT","There is also a Statler in Detroit much larger and they are building one at the present time in St. Louis & N.Y. After a good nights rest we took the train at 7:55 a.m. to Detroit, it was snowing hard when we left Buffalo. When we reached Niagara ...","Ancestors: A Family History"
"2CEAVKI62NJVN4IWTO0QS6BKM2CSKF","2KZXBAT2D5NVJQG9X5RJR5TYMOU62I","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find 60 time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:11:04 GMT 2014","1","BatchId:1437771;","420","172800","Sat Mar 08 23:11:04 GMT 2014","","","2KNKI62NJQ26S5A33586MKLC0N5UMH","A2SD7GN80U31GW","Approved","Sun Mar 02 02:22:55 GMT 2014","Sun Mar 02 02:25:05 GMT 2014","Mon Mar 03 18:25:05 PST 2014","Sun Mar 02 07:32:13 PST 2014","","","130","100% (161/161)","100% (161/161)","100% (1/1)","7:57","https://www.diigo.com/item/p/qqpcbpqzcaasoposbzbcspqpcs","https://www.diigo.com/item/p/qqpcbpqzcabepbasqzbdaaascc","Mark Updegrove","http://bit.ly/1jJooPF","... his government not to preempt. \Vell, of course, they went ahead and preempted. At 7:57 a.m., after talking by phone to Rostow, Rusk, and George Christian, and approving a message for Soviet foreign minister Andrei Gromyko urging ...","Indomitable Will: LBJ in the Presidency"
